5.711828172206878662e-02,-9.319241046905517578e-01,-1.253299713134765625e-01
5.196860805153846741e-02,-9.179668426513671875e-01,-1.315129399299621582e-01
6.262310594320297241e-02,-9.148436188697814941e-01,-1.225722953677177429e-01
6.798344105482101440e-02,-9.252581000328063965e-01,-1.133738607168197632e-01
5.916577577590942383e-02,-9.060772657394409180e-01,-1.279139816761016846e-01
4.923681914806365967e-02,-9.069072008132934570e-01,-1.348532289266586304e-01
6.943453848361968994e-02,-9.094097614288330078e-01,-1.118726283311843872e-01
7.424710690975189209e-02,-9.163137078285217285e-01,-1.017972081899642944e-01
7.503664493560791016e-02,-8.745866417884826660e-01,-9.926413744688034058e-02
7.912795245647430420e-02,-8.703760504722595215e-01,-8.990170061588287354e-02
7.900667935609817505e-02,-8.824552297592163086e-01,-9.172642230987548828e-02
7.383187860250473022e-02,-8.835871219635009766e-01,-1.003712937235832214e-01
7.423936575651168823e-02,-8.484489321708679199e-01,-9.549856930971145630e-02
6.817144900560379028e-02,-8.388929963111877441e-01,-1.033890470862388611e-01
7.048004120588302612e-02,-8.299986124038696289e-01,-9.376313537359237671e-02
7.554940879344940186e-02,-8.392201066017150879e-01,-8.496376127004623413e-02
3.659651428461074829e-02,-8.517228960990905762e-01,-1.271553635597229004e-01
4.198471829295158386e-02,-8.452405929565429688e-01,-1.258374750614166260e-01
4.555194824934005737e-02,-8.521354198455810547e-01,-1.247944459319114685e-01
3.947073221206665039e-02,-8.577919006347656250e-01,-1.259235441684722900e-01
2.765096165239810944e-02,-8.613384366035461426e-01,-1.342703551054000854e-01
2.846037596464157104e-02,-8.669853210449218750e-01,-1.308349221944808960e-01
2.394988574087619781e-02,-8.706747293472290039e-01,-1.364167481660842896e-01
2.393132820725440979e-02,-8.642032742500305176e-01,-1.408628821372985840e-01
3.155800700187683105e-02,-8.461931347846984863e-01,-1.278403103351593018e-01
3.739821538329124451e-02,-8.394013643264770508e-01,-1.262551993131637573e-01
3.198679536581039429e-02,-8.574282526969909668e-01,-1.292247176170349121e-01
3.032688982784748077e-02,-8.527719974517822266e-01,-1.317682862281799316e-01
2.799262478947639465e-02,-8.462113738059997559e-01,-1.425910890102386475e-01
2.928918227553367615e-02,-8.510606288909912109e-01,-1.410924941301345825e-01
2.605709061026573181e-02,-8.518455028533935547e-01,-1.482827067375183105e-01
2.495471015572547913e-02,-8.463097214698791504e-01,-1.475534737110137939e-01
