4.187224060297012329e-02,-9.449014663696289062e-01,-1.424482762813568115e-01
3.699262067675590515e-02,-9.309641122817993164e-01,-1.491275131702423096e-01
4.784734919667243958e-02,-9.276932477951049805e-01,-1.402213722467422485e-01
5.295216664671897888e-02,-9.381734728813171387e-01,-1.306386291980743408e-01
4.451015964150428772e-02,-9.189715385437011719e-01,-1.459057927131652832e-01
3.458000719547271729e-02,-9.198254346847534180e-01,-1.528190672397613525e-01
5.490660294890403748e-02,-9.220752716064453125e-01,-1.297032237052917480e-01
5.951133742928504944e-02,-9.289754033088684082e-01,-1.192838996648788452e-01
6.121098622679710388e-02,-8.869675397872924805e-01,-1.179284900426864624e-01
6.551516801118850708e-02,-8.825306892395019531e-01,-1.086181551218032837e-01
6.504447758197784424e-02,-8.947073817253112793e-01,-1.101650148630142212e-01
5.982344970107078552e-02,-8.959024548530578613e-01,-1.187831535935401917e-01
6.110132858157157898e-02,-8.605977892875671387e-01,-1.149199753999710083e-01
5.523792654275894165e-02,-8.511772751808166504e-01,-1.231083050370216370e-01
5.783845484256744385e-02,-8.419809341430664062e-01,-1.137577295303344727e-01
6.265110522508621216e-02,-8.510597348213195801e-01,-1.046422272920608521e-01
2.317771315574645996e-02,-8.642367124557495117e-01,-1.467458307743072510e-01
2.871242910623550415e-02,-8.577483892440795898e-01,-1.455638259649276733e-01
3.213860839605331421e-02,-8.647100329399108887e-01,-1.442530155181884766e-01
2.592277899384498596e-02,-8.703269958496093750e-01,-1.452893614768981934e-01
1.394320651888847351e-02,-8.738785982131958008e-01,-1.536351740360260010e-01
1.464134454727172852e-02,-8.794284462928771973e-01,-1.499949991703033447e-01
1.003376394510269165e-02,-8.832481503486633301e-01,-1.555262207984924316e-01
1.014490425586700439e-02,-8.769191503524780273e-01,-1.601957678794860840e-01
1.819359324872493744e-02,-8.586038947105407715e-01,-1.475973725318908691e-01
2.419682778418064117e-02,-8.518534302711486816e-01,-1.461736112833023071e-01
1.840482838451862335e-02,-8.699557781219482422e-01,-1.486820131540298462e-01
1.683310419321060181e-02,-8.652529120445251465e-01,-1.513862758874893188e-01
1.458019204437732697e-02,-8.590345382690429688e-01,-1.625017821788787842e-01
1.582252606749534607e-02,-8.638712167739868164e-01,-1.608349978923797607e-01
1.255406625568866730e-02,-8.648182153701782227e-01,-1.680536866188049316e-01
1.155279949307441711e-02,-8.592134714126586914e-01,-1.675092130899429321e-01
1.707344688475131989e-02,-8.582666516304016113e-01,-1.528189331293106079e-01
1.755341887474060059e-02,-8.613800406455993652e-01,-1.556515246629714966e-01
1.542319357395172119e-02,-8.574650883674621582e-01,-1.582481861114501953e-01
1.396314613521099091e-02,-8.551393747329711914e-01,-1.550550162792205811e-01
1.371792331337928772e-02,-8.695276379585266113e-01,-1.569238007068634033e-01
1.091246306896209717e-02,-8.713403940200805664e-01,-1.642377525568008423e-01
7.129861041903495789e-03,-8.726442456245422363e-01,-1.716738343238830566e-01
8.414697833359241486e-03,-8.640951514244079590e-01,-1.751633137464523315e-01
3.982135653495788574e-02,-8.443322181701660156e-01,-1.391603052616119385e-01
3.469261527061462402e-02,-8.512924909591674805e-01,-1.433705538511276245e-01
3.018269501626491547e-02,-8.458159565925598145e-01,-1.444182693958282471e-01
3.505413979291915894e-02,-8.402704000473022461e-01,-1.415268331766128540e-01
1.513000950217247009e-02,-8.518156409263610840e-01,-1.514852643013000488e-01
1.947733387351036072e-02,-8.353465795516967773e-01,-1.519724130630493164e-01
1.962365210056304932e-02,-8.394331336021423340e-01,-1.521420776844024658e-01
1.375865750014781952e-02,-8.400723934173583984e-01,-1.563186198472976685e-01
1.423043757677078247e-02,-8.362680673599243164e-01,-1.559482663869857788e-01
4.507857188582420349e-02,-8.296234011650085449e-01,-1.303609907627105713e-01
3.999376669526100159e-02,-8.281548619270324707e-01,-1.354776173830032349e-01
4.063317179679870605e-02,-8.210116624832153320e-01,-1.327562332153320312e-01
4.516611248254776001e-02,-8.211395144462585449e-01,-1.264884322881698608e-01
3.862335532903671265e-02,-8.148490190505981445e-01,-1.318177729845046997e-01
4.422056302428245544e-02,-8.129644989967346191e-01,-1.234676018357276917e-01
3.600054234266281128e-02,-7.976914644241333008e-01,-1.244472935795783997e-01
