1.169322179939491640e-01
1.478336509669472276e-01
6.003035220321890214e-02
1.069502055492288495e-01
1.471713114080364961e-02
1.434230929743396908e-02
1.380050294853852610e-01
8.750484578510325795e-02
1.161331603471815049e-02
5.935954731413279999e-03
1.261586678802233824e-02
6.109210480897160969e-03
1.220715644867293587e-02
