1.231240046961760426e-01
1.557256403438613823e-01
5.532209632585430303e-02
1.033234283466762521e-01
1.444421444484988472e-02
1.426446694107086702e-02
1.357127853663039341e-01
8.336088907038000095e-02
1.151182592967706433e-02
1.236190178599725319e-02
6.099066006445079922e-03
5.923848191494656724e-03
1.258145718169802196e-02
