1.748159999999999992e-01,-6.428690000000000238e-01,-1.496220000000000050e-01
1.797249999999999959e-01,-6.710620000000000474e-01,-1.442529999999999923e-01
1.702249999999999874e-01,-6.563020000000000520e-01,-1.509260000000000046e-01
1.702249999999999874e-01,-6.563020000000000520e-01,-1.509260000000000046e-01
1.797249999999999959e-01,-6.710620000000000474e-01,-1.442529999999999923e-01
1.748139999999999972e-01,-6.862449999999999939e-01,-1.424829999999999985e-01
1.105249999999999982e-01,-4.312449999999999894e-01,-1.839959999999999929e-01
1.089819999999999955e-01,-4.526720000000000188e-01,-1.856029999999999902e-01
9.556499999999999717e-02,-4.319779999999999731e-01,-1.959049999999999958e-01
9.556499999999999717e-02,-4.319779999999999731e-01,-1.959049999999999958e-01
1.089819999999999955e-01,-4.526720000000000188e-01,-1.856029999999999902e-01
9.512299999999999922e-02,-4.525859999999999883e-01,-1.953729999999999911e-01
1.729630000000000056e-01,-6.016289999999999694e-01,-1.307450000000000001e-01
1.751939999999999886e-01,-6.174269999999999481e-01,-1.284079999999999944e-01
1.754030000000000034e-01,-6.240109999999999824e-01,-1.436989999999999934e-01
1.754030000000000034e-01,-6.240109999999999824e-01,-1.436989999999999934e-01
1.751939999999999886e-01,-6.174269999999999481e-01,-1.284079999999999944e-01
1.804080000000000128e-01,-6.490259999999999918e-01,-1.416379999999999861e-01
6.529699999999999394e-02,-6.020159999999999956e-01,-1.791800000000000059e-01
8.583300000000000651e-02,-6.075460000000000305e-01,-1.759620000000000073e-01
6.751500000000000556e-02,-6.188690000000000024e-01,-1.698240000000000027e-01
6.751500000000000556e-02,-6.188690000000000024e-01,-1.698240000000000027e-01
8.583300000000000651e-02,-6.075460000000000305e-01,-1.759620000000000073e-01
8.912000000000000477e-02,-6.264340000000000463e-01,-1.658260000000000012e-01
1.503559999999999897e-01,-6.978929999999999856e-01,2.176399999999999862e-02
1.597929999999999906e-01,-6.831080000000000485e-01,1.651999999999999996e-02
1.429360000000000075e-01,-6.716060000000000363e-01,2.529700000000000004e-02
1.503559999999999897e-01,-6.978929999999999856e-01,2.176399999999999862e-02
1.429360000000000075e-01,-6.716060000000000363e-01,2.529700000000000004e-02
1.310310000000000086e-01,-6.822030000000000038e-01,2.908799999999999927e-02
1.310310000000000086e-01,-6.822030000000000038e-01,2.908799999999999927e-02
1.429360000000000075e-01,-6.716060000000000363e-01,2.529700000000000004e-02
1.236310000000000048e-01,-6.559070000000000178e-01,3.246999999999999886e-02
7.674799999999999678e-02,-4.359379999999999922e-01,-2.060539999999999872e-01
7.729800000000000559e-02,-4.559099999999999819e-01,-2.037899999999999989e-01
5.464700000000000113e-02,-4.408759999999999901e-01,-2.130839999999999956e-01
5.464700000000000113e-02,-4.408759999999999901e-01,-2.130839999999999956e-01
7.729800000000000559e-02,-4.559099999999999819e-01,-2.037899999999999989e-01
5.552499999999999797e-02,-4.677120000000000166e-01,-2.081600000000000117e-01
4.381499999999999978e-02,-5.936719999999999775e-01,-1.816230000000000067e-01
6.529699999999999394e-02,-6.020159999999999956e-01,-1.791800000000000059e-01
4.633099999999999719e-02,-6.103420000000000512e-01,-1.739769999999999928e-01
4.633099999999999719e-02,-6.103420000000000512e-01,-1.739769999999999928e-01
6.529699999999999394e-02,-6.020159999999999956e-01,-1.791800000000000059e-01
6.751500000000000556e-02,-6.188690000000000024e-01,-1.698240000000000027e-01
1.706630000000000091e-01,-6.029259999999999620e-01,-1.126019999999999938e-01
1.751939999999999886e-01,-6.174269999999999481e-01,-1.284079999999999944e-01
1.693769999999999998e-01,-5.896709999999999452e-01,-1.144249999999999989e-01
1.693769999999999998e-01,-5.896709999999999452e-01,-1.144249999999999989e-01
1.751939999999999886e-01,-6.174269999999999481e-01,-1.284079999999999944e-01
1.729630000000000056e-01,-6.016289999999999694e-01,-1.307450000000000001e-01
5.431400000000000117e-02,-6.253360000000000030e-01,2.442499999999999880e-02
3.182200000000000306e-02,-6.309719999999999773e-01,1.651800000000000143e-02
5.752299999999999774e-02,-6.421120000000000161e-01,2.171100000000000113e-02
4.009900000000000270e-02,-3.748330000000000273e-01,3.746000000000000198e-03
5.852000000000000257e-02,-3.705149999999999832e-01,4.508999999999999987e-03
4.018300000000000344e-02,-3.521480000000000166e-01,4.519999999999999821e-04
1.396189999999999931e-01,-3.810339999999999838e-01,-4.839199999999999752e-02
1.240779999999999939e-01,-3.687540000000000262e-01,-3.049400000000000027e-02
1.274730000000000030e-01,-3.879449999999999843e-01,-2.784000000000000016e-02
1.797249999999999959e-01,-6.710620000000000474e-01,-1.442529999999999923e-01
1.748159999999999992e-01,-6.428690000000000238e-01,-1.496220000000000050e-01
1.804080000000000128e-01,-6.490259999999999918e-01,-1.416379999999999861e-01
1.804080000000000128e-01,-6.490259999999999918e-01,-1.416379999999999861e-01
