2.016299478821624405e+02,1.709690618779948181e+02,3.025013150857085975e+02,2.771556157263460136e+02,1.818437205040834215e+02,3.025011812841656251e+02,2.771555122553562001e+02,4.717730933201681296e+02,3.840948242707523264e+02,4.414556841649435910e+02,4.855380029442736145e+02,3.840948237215196741e+02,4.414556844203756327e+02,9.757136657699217608e+01,9.070515832969769576e+01,1.283052776080883177e+02,9.745425357355296114e+01
2.067262224396831698e+02,1.747500777108577381e+02,3.025013152487684351e+02,2.771556169554459075e+02,1.783161944446998461e+02,3.025011809445989002e+02,2.771555124484660837e+02,4.752513180497311396e+02,3.840948249632527336e+02,4.414556839906371124e+02,4.907916670215037129e+02,3.840948250073183772e+02,4.414556836817230874e+02,9.757136764927011541e+01,9.070515885632212871e+01,1.283052775233227578e+02,9.745425348694263334e+01
2.069340124962254492e+02,1.730767184885246479e+02,3.025013155667338651e+02,2.771556162303629662e+02,1.800128121428532211e+02,3.025011810360961704e+02,2.771555127976346853e+02,4.727989079687709477e+02,3.840948236672299458e+02,4.414556846021430374e+02,4.912664390047260099e+02,3.840948243952630037e+02,4.414556839677658786e+02,9.757136723399709410e+01,9.070515910843307950e+01,1.283052785086985068e+02,9.745425350636446638e+01
2.030705599156801782e+02,1.751202312512628794e+02,3.025013158317003104e+02,2.771556159432851700e+02,1.784668618633310757e+02,3.025011811636697416e+02,2.771555129172245984e+02,4.770455890645078512e+02,3.840948247413001582e+02,4.414556842535574788e+02,4.915402927821465937e+02,3.840948241877775331e+02,4.414556840722265747e+02,9.757136765495523889e+01,9.070515958891280661e+01,1.283052787216302022e+02,9.745425381393587827e+01
1.999682889082786232e+02,1.743715312094302305e+02,3.025013158057660121e+02,2.771556166934043972e+02,1.793339675353293501e+02,3.025011807385242264e+02,2.771555122769701711e+02,4.872274047393012779e+02,3.840948243582058694e+02,4.414556849159313856e+02,4.827431235084499690e+02,3.840948243365384087e+02,4.414556836150485992e+02,9.757136768795004400e+01,9.070515882474157365e+01,1.283052788792342938e+02,9.745425339895372474e+01
2.028454786632570688e+02,1.742779403933779463e+02,3.025013151642876892e+02,2.771556160441301699e+02,1.796805236031530626e+02,3.025011809571718118e+02,2.771555124080097130e+02,4.827634725030002869e+02,3.840948234424478187e+02,4.414556848403556728e+02,4.804980678300657928e+02,3.840948241409436150e+02,4.414556849612789051e+02,9.757136733950754603e+01,9.070515923750285481e+01,1.283052777941301485e+02,9.745425427369742977e+01
2.133792857142132959e+02,1.736564027671963686e+02,3.025013151323261127e+02,2.771556160939288702e+02,1.798173436443670710e+02,3.025011809958860454e+02,2.771555122215435176e+02,4.914967785256545199e+02,3.840948248027247018e+02,4.414556843596084263e+02,4.827841325487634094e+02,3.840948239515673777e+02,4.414556849826867051e+02,9.757136708898192978e+01,9.070515891009183918e+01,1.283052782838107930e+02,9.745425440743215972e+01
2.096327937051473214e+02,1.716125663404294528e+02,3.025013158845752628e+02,2.771556156917761768e+02,1.809502090587066050e+02,3.025011808918363840e+02,2.771555124130258037e+02,4.833322515774090675e+02,3.840948246627710319e+02,4.414556841642091172e+02,4.735456909778087606e+02,3.840948247839186251e+02,4.414556840352305471e+02,9.757136819394730765e+01,9.070515952215382072e+01,1.283052783752370090e+02,9.745425352579282219e+01
2.083863611998987153e+02,1.763418678884285384e+02,3.025013156936814767e+02,2.771556163090800169e+02,1.764180047441694512e+02,3.025011812035677394e+02,2.771555133135150868e+02,4.959820537545778620e+02,3.840948237272097003e+02,4.414556842068330980e+02,4.759374954034271923e+02,3.840948244431313015e+02,4.414556841014322117e+02,9.757136723569261960e+01,9.070515930207272959e+01,1.283052779879006664e+02,9.745425378894729818e+01
2.128798942655508597e+02,1.783501088903253446e+02,3.025013158144852241e+02,2.771556164961359059e+02,1.748072549141104162e+02,3.025011818413304923e+02,2.771555125967039430e+02,4.962715911884829438e+02,3.840948237765694557e+02,4.414556842828508252e+02,4.748319818348202830e+02,3.840948241337200670e+02,4.414556847851023917e+02,9.757136760462006464e+01,9.070515861807278668e+01,1.283052778041146951e+02,9.745425349018148609e+01
2.149022201389721545e+02,1.768326135241606494e+02,3.025013158395664163e+02,2.771556157001885481e+02,1.756163349671598155e+02,3.025011807217272803e+02,2.771555131928395213e+02,5.021698856432776097e+02,3.840948239434618472e+02,4.414556844139527243e+02,4.665309056084469148e+02,3.840948244732380203e+02,4.414556835401976400e+02,9.757136811900244311e+01,9.070515891072993497e+01,1.283052785434140048e+02,9.745425353126547918e+01
2.122026531590542504e+02,1.800310260894482326e+02,3.025013162448568096e+02,2.771556162830607377e+02,1.738547808842647555e+02,3.025011814096441753e+02,2.771555128903586365e+02,5.059026350050054930e+02,3.840948239526296675e+02,4.414556845261018907e+02,4.710537591887408553e+02,3.840948242904872245e+02,4.414556842282033244e+02,9.757136709246046280e+01,9.070515870260257429e+01,1.283052774473680131e+02,9.745425355413186708e+01
2.218718898338811414e+02,1.736403895011811471e+02,3.025013152878133837e+02,2.771556168414276726e+02,1.790511439140942969e+02,3.025011808158028543e+02,2.771555119518999959e+02,4.975826766560624606e+02,3.840948242776924531e+02,4.414556844118959589e+02,4.710143355033266630e+02,3.840948242752032229e+02,4.414556837150176420e+02,9.757136749211157678e+01,9.070515836331618686e+01,1.283052775582641232e+02,9.745425421882259798e+01
2.121262863940550858e+02,1.731726740001487883e+02,3.025013149979241120e+02,2.771556170430320662e+02,1.775989780768955768e+02,3.025011804771763764e+02,2.771555127647345103e+02,4.856044580829410506e+02,3.840948244550764343e+02,4.414556845253811730e+02,4.677134921250728326e+02,3.840948238185555397e+02,4.414556844979803145e+02,9.757136714148244039e+01,9.070515856349075534e+01,1.283052778835924244e+02,9.745425385391845907e+01
2.100237807152689413e+02,1.772356072142645473e+02,3.025013146743449397e+02,2.771556164170691545e+02,1.766773613169177395e+02,3.025011804396592083e+02,2.771555133238752546e+02,5.063384425821589048e+02,3.840948249761784723e+02,4.414556837539934122e+02,4.821736877196115643e+02,3.840948247792617281e+02,4.414556843755875093e+02,9.757136775570693032e+01,9.070515952462788789e+01,1.283052782484348882e+02,9.745425381638780493e+01
2.042212485391697498e+02,1.738201642733654353e+02,3.025013159445434212e+02,2.771556160343966440e+02,1.783657992255739089e+02,3.025011806778286427e+02,2.771555125530251189e+02,4.978743050272191226e+02,3.840948246033370310e+02,4.414556844004945901e+02,4.776162733010598913e+02,3.840948249664035643e+02,4.414556842116592179e+02,9.757136722455845756e+01,9.070515956220204146e+01,1.283052781572183108e+02,9.745425349500844447e+01
2.066918975867647532e+02,1.801341539338914401e+02,3.025013149224102449e+02,2.771556160048656920e+02,1.726237701459847074e+02,3.025011808212616984e+02,2.771555119091462416e+02,5.274476641528229948e+02,3.840948244507895879e+02,4.414556845915187751e+02,4.968378508390551929e+02,3.840948248481686278e+02,4.414556839825077645e+02,9.757136710921349732e+01,9.070515928420950047e+01,1.283052779934250509e+02,9.745425341644116202e+01
2.061235347329311196e+02,1.800930006678755433e+02,3.025013147651978329e+02,2.771556163582826571e+02,1.729922912777397244e+02,3.025011808936564535e+02,2.771555123316512095e+02,5.238812021592318615e+02,3.840948240104179945e+02,4.414556839035996063e+02,5.015066392466833349e+02,3.840948246614607910e+02,4.414556846505522003e+02,9.757136715049500708e+01,9.070515881309441397e+01,1.283052777381163310e+02,9.745425382286109084e+01
2.071878395576061962e+02,1.773668745219556229e+02,3.025013153717750924e+02,2.771556163257513958e+02,1.769437178769420029e+02,3.025011807928325993e+02,2.771555125474659462e+02,5.038727606683983140e+02,3.840948242049066721e+02,4.414556840699349323e+02,5.110251688358396223e+02,3.840948245750184356e+02,4.414556841751657998e+02,9.757136759489817734e+01,9.070515904383530881e+01,1.283052785472094683e+02,9.745425416474169822e+01
2.022354816573768517e+02,1.778188000034361949e+02,3.025013154543623273e+02,2.771556168711247210e+02,1.761299596181935385e+02,3.025011805941074954e+02,2.771555126357994823e+02,5.097315537958009486e+02,3.840948248594377787e+02,4.414556851527455024e+02,5.105638242463700749e+02,3.840948238271209334e+02,4.414556844256262593e+02,9.757136752666094992e+01,9.070515929804578548e+01,1.283052783676545801e+02,9.745425416110290939e+01
2.055669662190808822e+02,1.792313441509084555e+02,3.025013150119085026e+02,2.771556165227198676e+02,1.747030989922178890e+02,3.025011806824300606e+02,2.771555122831960034e+02,5.100146514733257845e+02,3.840948240224977326e+02,4.414556848631568755e+02,5.159282270670759090e+02,3.840948246635789474e+02,4.414556834442053628e+02,9.757136764681358443e+01,9.070515986154362054e+01,1.283052780145831093e+02,9.745425407347946134e+01
2.130001435165523560e+02,1.790454177623625185e+02,3.025013153454310668e+02,2.771556160929631574e+02,1.748526228397420255e+02,3.025011812124147355e+02,2.771555131095547608e+02,5.101995918520290729e+02,3.840948243391585493e+02,4.414556841416622319e+02,5.143467312363858355e+02,3.840948241837492674e+02,4.414556835775284753e+02,9.757136707278014853e+01,9.070515935703113541e+01,1.283052782159329865e+02,9.745425340471115305e+01
1.971810230810907854e+02,1.801553908959626824e+02,3.025013156476985614e+02,2.771556162337370210e+02,1.730037593392651161e+02,3.025011803903331042e+02,2.771555127727591525e+02,5.163926818389838900e+02,3.840948240215328156e+02,4.414556846370895187e+02,5.101040209053829244e+02,3.840948234461162087e+02,4.414556842263984890e+02,9.757136765386809429e+01,9.070515880420312271e+01,1.283052776053444290e+02,9.745425317872899029e+01
2.017562100098082851e+02,1.799984979105575746e+02,3.025013152265525491e+02,2.771556161389290196e+02,1.734773503191232464e+02,3.025011804234914621e+02,2.771555125701461293e+02,5.152411341090335100e+02,3.840948240745366888e+02,4.414556851670924971e+02,5.114322477369861986e+02,3.840948238502753611e+02,4.414556840723655000e+02,9.757136744524096628e+01,9.070515865549408829e+01,1.283052785288134032e+02,9.745425418061623191e+01
1.899871902768222469e+02,1.805328441918189526e+02,3.025013156298081753e+02,2.771556165323845562e+02,1.730634232587058250e+02,3.025011811603805540e+02,2.771555120810643871e+02,5.185304552923926167e+02,3.840948238728716433e+02,4.414556846460200745e+02,5.078352214117653602e+02,3.840948241743388394e+02,4.414556838038151909e+02,9.757136761225616794e+01,9.070515975012266097e+01,1.283052782480904170e+02,9.745425361222976335e+01
1.904763575452101065e+02,1.806384192286061818e+02,3.025013152674669641e+02,2.771556164823934978e+02,1.732639654870071411e+02,3.025011800454435047e+02,2.771555128521719666e+02,5.150096282843767312e+02,3.840948243661542847e+02,4.414556843487852689e+02,5.112759442283947919e+02,3.840948241976398663e+02,4.414556831824748429e+02,9.757136734873566297e+01,9.070515945744597275e+01,1.283052780777986470e+02,9.745425389882156253e+01
1.932205602194409551e+02,1.796259395498565254e+02,3.025013151194931424e+02,2.771556163375277038e+02,1.727090832639117366e+02,3.025011810487245612e+02,2.771555122690360804e+02,5.213633682607162427e+02,3.840948235613470274e+02,4.414556848532965319e+02,5.046924781681022978e+02,3.840948246097797210e+02,4.414556838891551820e+02,9.757136791233536144e+01,9.070515981428511054e+01,1.283052773584496151e+02,9.745425455933134629e+01
1.913379187998336590e+02,1.795792276029303878e+02,3.025013150120576029e+02,2.771556160300678471e+02,1.728120554449808708e+02,3.025011811950641913e+02,2.771555129530124759e+02,5.205040791093520056e+02,3.840948241583597564e+02,4.414556841914675260e+02,5.056069939164071343e+02,3.840948248046519780e+02,4.414556837971198320e+02,9.757136772304160388e+01,9.070515929605907957e+01,1.283052781421126554e+02,9.745425392235107154e+01
1.947711368107565875e+02,1.804110445450960754e+02,3.025013150817978271e+02,2.771556162889014558e+02,1.720646864857923788e+02,3.025011812275769216e+02,2.771555120630329725e+02,5.127138314102536469e+02,3.840948236858737914e+02,4.414556848788618595e+02,5.100440994541336863e+02,3.840948244944622729e+02,4.414556830370189004e+02,9.757136787713069737e+01,9.070515907455704507e+01,1.283052788904146269e+02,9.745425325571127928e+01
1.996182760373773419e+02,1.801890677524248758e+02,3.025013153159760009e+02,2.771556170563943624e+02,1.725094009667592729e+02,3.025011805621053895e+02,2.771555125256506358e+02,5.122652259481495776e+02,3.840948233630257391e+02,4.414556847428565334e+02,5.101594885008121878e+02,3.840948246425828074e+02,4.414556841074596036e+02,9.757136723887145990e+01,9.070515905639500431e+01,1.283052783770249334e+02,9.745425382063802999e+01
