2.252939604500156747e+02,1.743882981018077771e+02,3.025013151443832271e+02,2.771556164688275885e+02,1.730746475490621208e+02,3.025011810367668659e+02,2.771555123368879663e+02,4.856412625552935083e+02,3.840948242210230887e+02,4.414556845697867971e+02,4.605381779152550052e+02,3.840948246565287150e+02,4.414556836762085936e+02,9.757136764395905004e+01,9.070515890722505503e+01,1.283052781933712936e+02,9.745425313415049118e+01
2.176580257280976127e+02,1.748858980846546274e+02,3.025013150719403257e+02,2.771556163149024883e+02,1.729214167541432232e+02,3.025011815267743032e+02,2.771555122019638020e+02,4.841992699083404545e+02,3.840948237612911385e+02,4.414556845956517463e+02,4.546956702631206895e+02,3.840948236465628725e+02,4.414556839599228510e+02,9.757136788575441244e+01,9.070515956061068152e+01,1.283052779884522749e+02,9.745425449713393107e+01
2.236784559455420549e+02,1.792926533064443220e+02,3.025013151849875044e+02,2.771556163006199540e+02,1.701456192483230438e+02,3.025011809661445454e+02,2.771555125116707359e+02,4.843554427976355328e+02,3.840948250595976106e+02,4.414556836807556692e+02,4.579919353508626045e+02,3.840948239654223926e+02,4.414556838077260181e+02,9.757136706752827138e+01,9.070515860900802352e+01,1.283052777599285150e+02,9.745425454913568331e+01
2.119853203833091868e+02,1.787998251395229090e+02,3.025013154531467308e+02,2.771556165507238347e+02,1.700462645814946256e+02,3.025011805043766913e+02,2.771555125462688238e+02,4.797686494627147340e+02,3.840948251198560115e+02,4.414556842273081543e+02,4.565101216986303143e+02,3.840948245844117537e+02,4.414556833088888084e+02,9.757136771659320118e+01,9.070515882622898118e+01,1.283052771645403425e+02,9.745425309681738213e+01
2.158018992531080187e+02,1.784458764882815558e+02,3.025013155950569512e+02,2.771556157632411441e+02,1.710495860119161193e+02,3.025011807441767360e+02,2.771555128876440222e+02,4.962397737768638422e+02,3.840948238401684307e+02,4.414556841059730345e+02,4.666835030783448701e+02,3.840948240676302134e+02,4.414556846034187174e+02,9.757136636060893409e+01,9.070515896026579128e+01,1.283052779240626080e+02,9.745425398477368617e+01
2.138238386879813788e+02,1.789985664415728479e+02,3.025013164505535315e+02,2.771556162099544167e+02,1.706509462222757350e+02,3.025011809313925255e+02,2.771555123197491071e+02,4.881997113760519937e+02,3.840948243175307653e+02,4.414556844311550208e+02,4.577996969661534195e+02,3.840948240055317910e+02,4.414556841115241355e+02,9.757136792502568312e+01,9.070515948456181832e+01,1.283052775350390959e+02,9.745425397755253982e+01
2.233606018753150977e+02,1.746431718457064051e+02,3.025013145939159358e+02,2.771556167486741629e+02,1.736488169614271442e+02,3.025011807397792722e+02,2.771555119251327710e+02,4.863044659202673756e+02,3.840948238025014234e+02,4.414556845062432444e+02,4.597885452576111902e+02,3.840948248139900443e+02,4.414556840708982008e+02,9.757136694846199987e+01,9.070515882704950172e+01,1.283052778332834123e+02,9.745425414424428823e+01
2.203148926874233666e+02,1.732399253029230124e+02,3.025013159183909579e+02,2.771556159952432949e+02,1.743736742156922617e+02,3.025011808251474577e+02,2.771555126439208152e+02,4.806536966261880366e+02,3.840948237156709411e+02,4.414556843188780704e+02,4.567863246193318787e+02,3.840948235567739175e+02,4.414556848645824516e+02,9.757136729707217171e+01,9.070515933553944876e+01,1.283052782864477592e+02,9.745425384802014435e+01
2.206301641290437772e+02,1.776148352163391451e+02,3.025013157049718870e+02,2.771556162915511550e+02,1.726328013274090836e+02,3.025011806833380206e+02,2.771555126876136228e+02,4.881037812339592961e+02,3.840948242342849994e+02,4.414556845709504387e+02,4.701368927564792557e+02,3.840948243377401923e+02,4.414556846112594712e+02,9.757136775481174595e+01,9.070515929830357038e+01,1.283052777853001203e+02,9.745425391577749963e+01
2.209184533405915829e+02,1.762617856279850912e+02,3.025013154050023445e+02,2.771556166183299297e+02,1.751843740714025728e+02,3.025011806348466052e+02,2.771555130382334937e+02,4.978800942693897582e+02,3.840948239822276946e+02,4.414556848794491088e+02,4.721374217338126869e+02,3.840948251839975001e+02,4.414556834186354308e+02,9.757136805191500173e+01,9.070516000209704544e+01,1.283052774093660275e+02,9.745425457413413994e+01
2.218911711292986126e+02,1.752711466184869664e+02,3.025013161242468982e+02,2.771556157695537763e+02,1.763136255310931233e+02,3.025011810203045002e+02,2.771555127041276592e+02,4.960834667250563825e+02,3.840948244203160584e+02,4.414556849178630387e+02,4.686282043668617803e+02,3.840948241301638291e+02,4.414556846314231393e+02,9.757136732642213417e+01,9.070515823004036804e+01,1.283052782782179975e+02,9.745425428927516975e+01
2.316140815051472828e+02,1.746283209938646905e+02,3.025013160449398697e+02,2.771556164010636962e+02,1.762040619332795188e+02,3.025011811499400665e+02,2.771555119313634350e+02,4.939436009310674081e+02,3.840948243651463372e+02,4.414556843798733894e+02,4.686833895299082542e+02,3.840948242346473762e+02,4.414556837757722292e+02,9.757136711464470125e+01,9.070515931940038001e+01,1.283052780460303950e+02,9.745425393426974381e+01
